reviewTitle,reviewBody,title_sentiment,body_sentiment,title_aspects,title_sentiments,body_aspects,body_sentiments
Cute but not worth so much money,The outside and the little individual boxes inside are cute and plastic but the separators are very flimsy cardboard.  It works but it leaves me concerned it won’t last long. Not worth the $35 I paid for it.,neutral,neutral,"['money', 'much', 'cute']","{'money': 'neutral', 'much': 'neutral', 'cute': 'positive'}","['’', 'little', 'boxes', 'individual', 'separators', 'last', 'plastic', 'cute', 'cardboard', 'outside', 'flimsy']","{'’': 'neutral', 'little': 'neutral', 'boxes': 'neutral', 'individual': 'neutral', 'separators': 'neutral', 'last': 'neutral', 'plastic': 'neutral', 'cute': 'positive', 'cardboard': 'neutral', 'outside': 'neutral', 'flimsy': 'neutral'}"
works as described,wokred as it should. comes in handy to have incase you ever have to use again,neutral,neutral,"['described', 'works']","{'described': 'neutral', 'works': 'neutral'}","['handy', 'incase']","{'handy': 'neutral', 'incase': 'neutral'}"
Quality,Great instructions and build quality!!,neutral,positive,['quality'],{'quality': 'neutral'},"['quality', 'great', 'instructions']","{'quality': 'positive', 'great': 'positive', 'instructions': 'positive'}"
Love them!,I been looking for these for months and I finally got them! They’re so good!,neutral,neutral,[],{},"['good', 're', 'months']","{'good': 'positive', 're': 'neutral', 'months': 'neutral'}"
Noice,It stand up on its own. It has an expensive look that elevates my fit,neutral,positive,['noice'],{'noice': 'neutral'},"['expensive', 'fit', 'look', 'own']","{'expensive': 'positive', 'fit': 'positive', 'look': 'positive', 'own': 'positive'}"
Great product,I’ve been struggling to use regular eyelashes. I always mess up with a glue but this one is a game changer. Super easy to apply the liner (just need to wait a bit to dry) and apply the lashes. No mess and takes minimum of time to do it. Would definitely recommend this product.,positive,positive,"['product', 'great']","{'product': 'positive', 'great': 'positive'}","['bit', 'super', 'liner', 'glue', 'mess', 'product', 'time', 'easy', 'changer', 'lashes', 'regular', 'game', 'minimum', 'eyelashes']","{'bit': 'positive', 'super': 'positive', 'liner': 'positive', 'glue': 'positive', 'mess': 'positive', 'product': 'positive', 'time': 'positive', 'easy': 'positive', 'changer': 'positive', 'lashes': 'positive', 'regular': 'positive', 'game': 'positive', 'minimum': 'positive', 'eyelashes': 'positive'}"
crystal clear night vision.,The night vision on this dash cam is superb compared to the last dash cam I own. I can zoom in on the license plates and view them as clear as daytime. The free SD card that comes with it is also sweet.,positive,positive,"['clear', 'vision', 'night', 'crystal']","{'clear': 'positive', 'vision': 'positive', 'night': 'positive', 'crystal': 'positive'}","['sd', 'clear', 'free', 'license', 'card', 'night', 'sweet', 'cam', 'last', 'dash', 'plates', 'superb', 'daytime', 'vision']","{'sd': 'positive', 'clear': 'positive', 'free': 'positive', 'license': 'positive', 'card': 'positive', 'night': 'positive', 'sweet': 'positive', 'cam': 'positive', 'last': 'positive', 'dash': 'positive', 'plates': 'positive', 'superb': 'positive', 'daytime': 'positive', 'vision': 'positive'}"
Nope!,Nope not very good at all.  Does not protect the charging cord from bending.  I would not buy again!,neutral,positive,['nope'],{'nope': 'neutral'},"['does', 'good', 'charging', 'nope', 'cord']","{'does': 'positive', 'good': 'positive', 'charging': 'positive', 'nope': 'positive', 'cord': 'positive'}"
Not Sturdy - broke on first use,"Bought this item for the sheer number of screws, nuts and spacers as well as the innovative storage arrangement. Unfortunately, on the latter the product disappointed completely as it broke on first use. Construction is flimsy and not appropriate to support the relatively heavy weight to carry the 3 compartments as a single unit. Furthermore on 2 of 3 compartments one of the latches to hold the lid with the rest of the body don't close properly",positive,negative,"['sturdy', 'use', 'broke', 'first']","{'sturdy': 'positive', 'use': 'positive', 'broke': 'positive', 'first': 'positive'}","['weight', 'product', 'item', 'bought', 'use', 'single', 'latter', 'spacers', 'construction', 'unit', 'lid', 'innovative', 'heavy', 'body', 'disappointed', 'latches', 'first', 'storage', 'flimsy', 'screws', 'arrangement', 'nuts', 'compartments', 'sheer', 'number', 'rest']","{'weight': 'negative', 'product': 'negative', 'item': 'negative', 'bought': 'negative', 'use': 'negative', 'single': 'negative', 'latter': 'negative', 'spacers': 'negative', 'construction': 'negative', 'unit': 'negative', 'lid': 'negative', 'innovative': 'negative', 'heavy': 'negative', 'body': 'negative', 'disappointed': 'negative', 'latches': 'negative', 'first': 'negative', 'storage': 'negative', 'flimsy': 'negative', 'screws': 'negative', 'arrangement': 'negative', 'nuts': 'negative', 'compartments': 'negative', 'sheer': 'negative', 'number': 'negative', 'rest': 'negative'}"
Cute Easter Bags,"The bags were smaller than I thought (my fault), but I just filled them up.  Very colorful.",positive,neutral,"['bags', 'easter', 'cute']","{'bags': 'positive', 'easter': 'positive', 'cute': 'positive'}","['bags', 'colorful', 'fault']","{'bags': 'neutral', 'colorful': 'neutral', 'fault': 'negative'}"
Love it,"I love how it made my hair feel . I  am in love with they way my 4b hair looks after use, you can see all my natural  waves in my hair",neutral,positive,[],{},"['feel', 'hair', 'way', 'natural', 'use', 'love', 'looks', 'waves']","{'feel': 'positive', 'hair': 'positive', 'way': 'positive', 'natural': 'positive', 'use': 'positive', 'love': 'positive', 'looks': 'positive', 'waves': 'positive'}"
Not soft. Very thin,Very thin and flimsy. Does not add any cushion or softness.,neutral,neutral,"['soft', 'thin']","{'soft': 'neutral', 'thin': 'neutral'}","['softness', 'flimsy', 'thin', 'cushion']","{'softness': 'neutral', 'flimsy': 'neutral', 'thin': 'neutral', 'cushion': 'neutral'}"
Cheap chinese garbage.,"Every time you shoot the dot moved where you set it, wouldn't recommend for even air-soft.",neutral,negative,"['cheap', 'chinese', 'garbage']","{'cheap': 'neutral', 'chinese': 'neutral', 'garbage': 'neutral'}","['dot', 'air-soft', 'time']","{'dot': 'negative', 'air-soft': 'negative', 'time': 'negative'}"
Worth the price,"Fit well, and helped reduce headaches when gaming",positive,positive,['price'],{'price': 'positive'},"['headaches', 'fit']","{'headaches': 'positive', 'fit': 'positive'}"
Nice,Great,positive,positive,['nice'],{'nice': 'positive'},['great'],{'great': 'positive'}
Pick these!!,"These lights are awesome, they turned by bath time into magic! Creates great ambiance and relaxation with the color changing function. And it's magnetic so it sticks to the side of the tub which is another great feature. You would not regret this purchase!!",neutral,positive,['pick'],{'pick': 'neutral'},"['tub', 'ambiance', 'bath', 'color', 'side', 'purchase', 'lights', 'magic', 'magnetic', 'awesome', 'relaxation', 'feature', 'function', 'great', 'time']","{'tub': 'positive', 'ambiance': 'positive', 'bath': 'positive', 'color': 'positive', 'side': 'positive', 'purchase': 'positive', 'lights': 'positive', 'magic': 'positive', 'magnetic': 'positive', 'awesome': 'positive', 'relaxation': 'positive', 'feature': 'positive', 'function': 'positive', 'great': 'positive', 'time': 'positive'}"
As advertised,Great nail brushes!,neutral,positive,['advertised'],{'advertised': 'neutral'},"['nail', 'brushes', 'great']","{'nail': 'positive', 'brushes': 'positive', 'great': 'positive'}"
thank you! good quality! fast delivery! i am happy,thank you! good quality! fast delivery! i am happy,positive,positive,"['fast', 'i', 'quality', 'good', 'happy', 'thank', 'delivery']","{'fast': 'positive', 'i': 'positive', 'quality': 'positive', 'good': 'positive', 'happy': 'positive', 'thank': 'positive', 'delivery': 'positive'}","['fast', 'i', 'quality', 'good', 'happy', 'thank', 'delivery']","{'fast': 'positive', 'i': 'positive', 'quality': 'positive', 'good': 'positive', 'happy': 'positive', 'thank': 'positive', 'delivery': 'positive'}"
Fixed,Worked well and went on easy even for one person doing it,neutral,positive,[],{},"['easy', 'person']","{'easy': 'positive', 'person': 'positive'}"
Great Dog Food,"This is premium dog food.  I typically purchase this food by going to my local pet food store.  But with the Covid Virus, I decided to purchase from Amazon this time.  My dog is 14 years old and very healthy.  This is a great food for her.",positive,positive,"['dog', 'great', 'food']","{'dog': 'positive', 'great': 'positive', 'food': 'positive'}","['food', 'local', 'years', 'dog', 'old', 'great', 'virus', 'amazon', 'pet', 'store', 'covid', 'healthy', 'premium', 'time']","{'food': 'positive', 'local': 'positive', 'years': 'positive', 'dog': 'positive', 'old': 'positive', 'great': 'positive', 'virus': 'positive', 'amazon': 'positive', 'pet': 'positive', 'store': 'positive', 'covid': 'positive', 'healthy': 'positive', 'premium': 'positive', 'time': 'positive'}"
Very bright,"I got this hoping it would replace an outdoor florescent blub in an outdoor fixture(9142b), but that did not work; this did not meet the power requirements. However this has found a home in my basement where it is very bright and lights the whole area with a single bulb. I would recommend for a workshop or somewhere that needs a large area lit with minimal fixtures.",positive,positive,['bright'],{'bright': 'positive'},"['outdoor', 'blub', 'single', 'minimal', 'large', 'lit', 'bright', 'power', 'requirements', 'fixture', 'whole', 'workshop', 'basement', 'fixtures', 'home', 'florescent', 'area', 'work', 'bulb']","{'outdoor': 'positive', 'blub': 'positive', 'single': 'positive', 'minimal': 'positive', 'large': 'positive', 'lit': 'positive', 'bright': 'positive', 'power': 'positive', 'requirements': 'positive', 'fixture': 'positive', 'whole': 'positive', 'workshop': 'positive', 'basement': 'positive', 'fixtures': 'positive', 'home': 'positive', 'florescent': 'positive', 'area': 'positive', 'work': 'positive', 'bulb': 'positive'}"
Easy Peasy!,Was surprised how easy this was to install.,positive,positive,"['easy', 'peasy']","{'easy': 'positive', 'peasy': 'positive'}","['easy', 'was']","{'easy': 'positive', 'was': 'positive'}"
Love it,I added patches,neutral,neutral,[],{},['patches'],{'patches': 'neutral'}
Cute,Love it.  Perfect for my cell phone wallet,positive,positive,['cute'],{'cute': 'positive'},"['wallet', 'perfect', 'cell', 'phone']","{'wallet': 'positive', 'perfect': 'positive', 'cell': 'positive', 'phone': 'positive'}"
INEFFECTIVE,Sprayed two bottles on patches where nutsedge was growing in my lawn. All it did was turn the blades brown. It does not kill the roots. I have just as much nutsedge as before I used this product.,negative,positive,['ineffective'],{'ineffective': 'negative'},"['blades', 'roots', 'product', 'much', 'lawn', 'nutsedge', 'patches', 'bottles']","{'blades': 'positive', 'roots': 'positive', 'product': 'positive', 'much': 'positive', 'lawn': 'positive', 'nutsedge': 'positive', 'patches': 'positive', 'bottles': 'positive'}"
Good Quality,My Boulder loves this bed????????????????❤????,positive,positive,"['quality', 'good']","{'quality': 'positive', 'good': 'positive'}","['bed', 'boulder']","{'bed': 'positive', 'boulder': 'positive'}"
Super cute,It’s super cute bigger then I thought it was gonna be. It is wrapped very well in a styrofoam type material and didn’t have any cracks or breaks!!! My mail lady is just awful so super happy it’s not broken. It came earlier then it said it would arrive which I was also happy about that.,positive,positive,"['super', 'cute']","{'super': 'positive', 'cute': 'positive'}","['awful', 'material', 'styrofoam', 'super', 'didn', 'breaks', 'happy', 'lady', 'cracks', 'mail', 'cute', 's', 'type', 't']","{'awful': 'positive', 'material': 'positive', 'styrofoam': 'positive', 'super': 'positive', 'didn': 'positive', 'breaks': 'positive', 'happy': 'positive', 'lady': 'positive', 'cracks': 'positive', 'mail': 'positive', 'cute': 'positive', 's': 'positive', 'type': 'positive', 't': 'positive'}"
Great Product,"Great product, keeps my tea warm or hot whichever i want",positive,positive,"['product', 'great']","{'product': 'positive', 'great': 'positive'}","['i', 'tea', 'product', 'whichever', 'hot', 'warm', 'great']","{'i': 'positive', 'tea': 'positive', 'product': 'positive', 'whichever': 'positive', 'hot': 'positive', 'warm': 'positive', 'great': 'positive'}"
It's a toy camera,Granson loves it,neutral,positive,"['toy', 'camera']","{'toy': 'neutral', 'camera': 'neutral'}",['granson'],{'granson': 'positive'}
Not a bang for your buck,"No absorbency, and when washed produces many fuzz balla",neutral,negative,"['bang', 'buck']","{'bang': 'neutral', 'buck': 'neutral'}","['absorbency', 'balla', 'many', 'fuzz']","{'absorbency': 'negative', 'balla': 'negative', 'many': 'negative', 'fuzz': 'negative'}"
Affordable,"Functions very well and very affordable , nice alternative to Apple Pencil",neutral,positive,['affordable'],{'affordable': 'neutral'},"['alternative', 'affordable', 'functions', 'apple', 'nice', 'pencil']","{'alternative': 'positive', 'affordable': 'positive', 'functions': 'positive', 'apple': 'positive', 'nice': 'positive', 'pencil': 'positive'}"
